1,1
1,2
1,3
1,4
2,4
2,5
2,6
2,7
1,14
1,15
3,18
3,19
3,20
3,21
3,22
3,23
3,24
3,25
3,26
3,27
3,28
3,29
3,30
3,31
3,1
3,2
3,3
3,4
4,37
4,38
4,39
4,4
4,5
5,35
5,36
5,40
5,41
5,42
5,43
5,44
5,45
5,46
5,47
5,48
5,1
5,2
5,3
5,4
6,4
7,18
7,19
7,20
7,21
7,22
7,23
7,24
7,25
7,26
7,27
7,28
7,29
7,30
7,31
7,1
7,2
7,3
7,4
8,18
8,19
8,20
8,21
8,22
8,23
8,24
8,25
8,26
8,27
8,28
8,29
8,30
8,31
8,1
8,2
8,3
8,4
9,35
9,36
9,40
9,41
9,42
9,43
9,44
9,45
9,46
9,47
9,48
9,1
9,2
9,3
9,4
10,16
10,17
10,4
10,5
10,6
10,7
11,53
11,54
11,55
11,4
11,5
2,56
2,57
2,58
12,1
12,2
12,3
12,4
13,59
13,60
13,61
13,62
13,63
13,4
13,5
13,14
13,15
14,64
14,65
14,66
14,4
14,5
15,49
15,50
15,51
15,4
15,5
15,6
16,49
16,50
16,51
16,4
16,5
16,6
17,49
17,50
17,51
17,4
17,5
17,6
17,7
18,49
18,50
18,51
18,4
18,5
18,6
19,49
19,50
19,51
19,4
19,5
19,6
20,37
20,38
20,39
20,4
20,5
21,67
21,68
21,69
21,70
21,71
21,72
21,73
21,74
21,75
21,76
21,77
21,78
21,79
21,80
21,81
21,82
21,83
21,84
21,85
21,86
21,87
21,4
21,5
21,6
21,7
21,8
21,9
21,10
21,11
21,12
21,13
22,67
22,68
22,69
22,70
22,71
22,72
22,73
22,74
22,75
22,76
22,77
22,78
22,79
22,80
22,81
22,82
22,83
22,84
22,85
22,86
22,87
22,4
22,5
22,6
22,7
22,8
22,9
22,10
22,11
22,12
22,13
23,67
23,68
23,69
23,70
23,71
23,72
23,73
23,74
23,75
23,76
23,77
23,78
23,79
23,80
23,81
23,82
23,83
23,84
23,85
23,86
23,87
23,4
23,5
23,6
23,7
23,8
23,9
23,10
23,11
23,12
23,13
24,67
24,68
24,69
24,70
24,71
24,72
24,73
24,74
24,75
24,76
24,77
24,78
24,79
24,80
24,81
24,82
24,83
24,84
24,85
24,86
24,87
24,4
24,5
24,6
24,7
24,8
24,9
24,10
24,11
24,12
24,13
25,67
25,68
25,69
25,70
25,71
25,72
25,73
25,74
25,75
25,76
25,77
25,78
25,79
25,80
25,81
25,82
25,83
25,84
25,85
25,86
25,87
25,4
25,5
25,6
25,7
25,8
25,9
25,10
25,11
25,12
25,13
26,67
26,68
26,69
26,70
26,71
26,72
26,73
26,74
26,75
26,76
26,77
26,78
26,79
26,80
26,81
26,82
26,83
26,84
26,85
26,86
26,87
26,4
26,5
26,6
26,7
26,8
26,9
26,10
26,11
26,12
26,13
27,80
27,81
27,82
27,83
27,84
27,85
27,86
27,87
27,4
27,5
27,6
27,7
27,8
27,9
27,10
27,11
27,12
27,13
28,88
28,89
28,90
28,91
28,92
28,93
28,94
28,95
28,96
28,97
28,98
28,99
28,100
28,101
28,102
28,103
28,104
28,105
28,106
28,107
28,108
28,4
28,5
28,6
28,7
28,8
28,9
28,10
28,11
28,12
28,13
29,18
29,19
29,20
29,21
29,22
29,23
29,24
29,25
29,26
29,27
29,28
29,29
29,30
29,31
29,1
29,2
29,3
29,4
30,18
30,19
30,20
30,21
30,22
30,23
30,24
30,25
30,26
30,27
30,28
30,29
30,30
30,31
30,1
30,2
30,3
30,4
31,59
31,60
31,61
31,62
31,63
31,4
31,5
32,37
32,38
32,39
32,4
32,5
32,6
32,7
33,4
33,5
33,6
33,7
27,67
27,68
27,69
27,70
27,71
27,72
27,73
27,74
27,75
27,76
27,77
27,78
27,79
33,49
33,50
33,51
34,116
34,21
34,115
6,18
6,19
6,20
6,21
6,22
6,23
6,24
6,25
6,26
6,27
6,28
6,29
6,30
6,31
6,1
6,2
6,3
35,118
35,119
35,120
35,121
35,122
35,123
35,124
35,125
35,126
35,127
35,40
35,41
35,42
35,43
35,44
35,45
35,46
35,47
35,48
35,53
35,54
35,55
35,4
35,5
35,6
35,7
35,8
35,9
36,18
36,19
36,20
36,21
36,22
36,23
36,24
36,25
36,26
36,27
36,28
36,29
36,30
36,31
36,4
37,40
37,41
37,42
37,43
37,44
37,45
37,46
37,47
37,48
37,53
37,54
37,55
37,4
37,5
37,6
37,7
38,141
38,142
38,143
38,144
38,145
38,146
38,147
38,148
38,149
38,150
38,151
38,152
38,153
38,154
38,155
38,156
38,157
38,53
38,54
38,55
38,4
38,18
38,19
38,20
38,21
38,22
38,23
38,24
38,25
38,26
38,27
38,28
38,29
38,30
38,31
39,64
39,65
39,66
39,40
39,41
39,42
39,43
39,44
39,45
39,46
39,47
39,48
39,149
39,150
39,151
39,152
39,153
39,154
39,155
39,156
40,128
40,129
40,130
40,131
40,132
40,133
40,134
40,135
40,136
40,137
40,40
40,41
40,42
40,43
40,44
40,45
40,46
40,47
40,48
40,53
40,54
40,55
40,4
40,5
40,6
40,7
41,64
41,65
41,66
41,158
41,159
41,160
41,161
41,162
41,163
41,164
41,165
41,40
41,41
41,42
41,43
41,44
41,45
41,46
41,47
41,48
41,149
41,150
41,151
41,152
41,153
41,154
41,155
41,156
42,64
42,65
42,66
42,158
42,159
42,160
42,161
42,162
42,163
42,164
42,165
42,40
42,41
42,42
42,43
42,44
42,45
42,46
42,47
42,48
42,149
42,150
42,151
42,152
42,153
42,154
42,155
42,156
43,64
43,65
43,66
43,40
43,41
43,42
43,43
43,44
43,45
43,46
43,47
43,48
43,149
43,150
43,151
43,152
43,153
43,154
43,155
43,156
44,141
44,142
44,143
44,144
44,145
44,146
44,147
44,148
44,141
44,142
44,143
44,144
44,145
44,146
44,147
44,148
44,18
44,19
44,20
44,21
44,22
44,23
44,24
44,25
44,26
44,27
44,28
44,29
44,30
44,31
44,64
44,65
44,66
44,40
44,41
44,42
44,43
44,44
44,45
44,46
44,47
44,48
44,141
44,142
44,143
44,144
44,145
44,146
44,147
44,148
44,141
44,142
44,143
44,144
44,145
44,146
44,147
44,148
45,64
45,65
45,66
45,40
45,41
45,42
45,43
45,44
45,45
45,46
45,47
45,48
45,149
45,150
45,151
45,152
45,153
45,154
45,155
45,156
46,64
46,65
46,66
46,158
46,159
46,160
46,161
46,162
46,163
46,164
46,165
46,40
46,41
46,42
46,43
46,44
46,45
46,46
46,47
46,48
46,149
46,150
46,151
46,152
46,153
46,154
46,155
46,156
47,141
47,142
47,143
47,144
47,145
47,146
47,147
47,148
47,18
47,19
47,20
47,21
47,22
47,23
47,24
47,25
47,26
47,27
47,28
47,29
47,30
47,31
47,64
47,65
47,66
47,40
47,41
47,42
47,43
47,44
47,45
47,46
47,47
47,166
47,167
47,168
47,169
47,170
48,171
48,172
48,149
48,150
48,151
48,152
48,153
48,154
48,155
48,156
48,53
48,54
48,55
48,173
48,40
48,41
48,42
48,43
48,44
48,45
48,46
48,47
48,48
49,53
49,54
49,55
49,173
50,18
50,19
50,20
50,21
50,22
50,23
50,24
50,25
50,26
50,27
50,28
50,29
50,30
50,31
50,1
50,2
50,3
50,4
51,1
51,2
51,3
51,18
51,19
51,20
51,21
51,22
51,23
51,24
51,25
51,26
51,27
51,28
51,29
51,30
51,31
51,4
52,18
52,19
52,20
52,21
52,22
52,23
52,24
52,25
52,26
52,27
52,28
52,29
52,30
52,31
52,1
52,2
52,3
52,4
53,1
53,2
53,3
53,18
53,19
53,20
53,21
53,22
53,23
53,24
53,25
53,26
53,27
53,28
53,29
53,30
53,31
53,4
54,18
54,19
54,20
54,21
54,22
54,23
54,24
54,25
54,26
54,27
54,28
54,29
54,30
54,31
54,1
54,2
54,3
54,4
55,18
55,19
55,20
55,21
55,22
55,23
55,24
55,25
55,26
55,27
55,28
55,29
55,30
55,31
55,1
55,2
55,3
55,4
56,1
56,2
56,3
56,18
56,19
56,20
56,21
56,22
56,23
56,24
56,25
56,26
56,27
56,28
56,29
56,30
56,31
56,4
57,171
57,172
57,40
57,41
57,42
57,43
57,44
57,45
57,46
57,47
57,48
58,35
58,36
58,40
58,41
58,42
58,43
58,44
58,45
58,46
58,47
58,48
58,1
58,2
58,3
59,35
59,36
59,40
59,41
59,42
59,43
59,44
59,45
59,46
59,47
59,48
59,1
59,2
59,3
59,4
60,174
60,175
60,176
60,4
61,35
61,36
61,40
61,41
61,42
61,43
61,44
61,45
61,46
61,47
61,48
61,1
61,2
61,3
61,4
62,16
62,17
62,41
62,177
62,178
62,4
62,5
62,6
62,7
63,179
63,180
63,1
63,2
63,3
63,4
64,53
64,54
64,55
64,4
64,5
65,64
65,65
65,66
65,41
65,176
65,181
65,4
65,5
66,49
66,50
66,51
66,4
66,5
66,6
67,49
67,50
67,51
67,4
67,5
67,6
68,49
68,50
68,51
69,49
69,50
69,51
70,49
70,50
70,182
70,64
70,65
70,66
70,4
70,5
71,40
71,41
71,42
71,43
71,44
71,45
71,46
71,47
71,48
72,40
72,41
72,42
72,43
72,44
72,45
72,46
72,47
72,48
73,180
73,183
73,4
74,158
74,159
74,160
74,161
74,162
74,163
74,164
74,165
74,53
74,54
74,55
74,4
74,5
75,53
75,54
75,55
75,158
75,159
75,160
75,161
75,162
75,163
75,164
75,165
75,4
75,5
76,41
76,176
76,177
76,158
76,159
76,160
76,161
76,162
76,163
76,164
76,165
76,64
76,65
76,66
76,4
76,5
77,186
77,187
77,188
77,189
77,190
77,191
77,192
77,4
77,5
77,6
77,7
77,8
77,9
77,10
77,11
77,12
77,13
78,4
78,5
78,6
78,7
78,8
78,9
78,10
78,11
78,12
78,13
79,193
79,194
79,195
79,196
79,197
79,198
79,199
79,200
79,201
79,202
79,203
79,204
79,205
79,206
80,207
80,208
80,209
81,210
81,211
82,193
82,194
82,195
82,196
82,197
82,198
82,199
82,200
82,201
83,212
83,213
83,214
83,215
83,216
83,217
83,218
83,219
83,220
83,221
83,222
83,223
83,224
83,225
83,226
84,210
84,211
85,18
85,19
85,20
85,21
85,22
85,23
85,24
85,25
85,26
85,27
85,28
85,29
85,30
85,31
85,1
85,2
85,3
85,4
86,1
86,2
86,3
86,18
86,19
86,20
86,21
86,22
86,23
86,24
86,25
86,26
86,27
86,28
86,29
86,30
86,31
86,4
87,18
87,19
87,20
87,21
87,22
87,23
87,24
87,25
87,26
87,27
87,28
87,29
87,30
87,31
87,1
87,2
87,3
87,4
88,18
88,19
88,20
88,21
88,22
88,23
88,24
88,25
88,26
88,27
88,28
88,29
88,30
88,31
88,1
88,2
88,3
88,4
89,18
89,19
89,20
89,21
89,22
89,23
89,24
89,25
89,26
89,27
89,28
89,29
89,30
89,31
89,1
89,2
89,3
89,4
90,18
90,19
90,20
90,21
90,22
90,23
90,24
90,25
90,26
90,27
90,28
90,29
90,30
90,31
90,1
90,2
90,3
90,4
91,1
91,2
91,3
91,18
91,19
91,20
91,21
91,22
91,23
91,24
91,25
91,26
91,27
91,28
91,29
91,30
91,31
91,4
91,5
91,6
91,7
91,8
91,9
91,10
91,11
91,12
91,13
92,128
92,129
92,130
92,131
92,132
92,133
92,134
92,135
92,136
92,137
92,40
92,41
92,42
92,43
92,44
92,45
92,46
92,47
92,48
92,53
92,54
92,55
92,4
92,5
92,6
92,7
41,141
41,142
41,143
41,144
41,145
41,146
41,147
41,148
41,149
41,150
41,151
41,152
41,153
41,154
41,155
41,156
41,53
41,54
41,55
41,4
94,179
94,180
94,59
94,60
94,61
94,62
94,63
94,4
95,49
95,50
95,182
95,64
95,65
95,66
95,4
95,5
95,6
95,7
96,40
96,41
96,42
96,43
96,44
96,45
96,46
96,47
96,48
97,40
97,41
97,44
97,45
97,46
97,47
97,48
98,49
98,50
98,51
98,4
98,5
98,6
98,7
99,67
99,68
99,69
99,70
99,71
99,72
99,73
99,74
99,75
99,76
99,77
99,78
99,79
99,80
99,81
99,82
99,83
99,84
99,85
99,86
99,87
99,4
99,5
99,6
99,7
99,8
99,9
99,10
99,11
99,12
99,13
100,227
100,228
100,229
100,230
100,231
100,232
100,233
101,235
101,236
101,237
101,238
101,239
101,240
102,241
102,242
102,243
102,244
102,245
36,1
36,2
36,3
